id,node_id,implementation_proof,test_proof,runtime_proof,connection_proof,documentation_proof,overall_status,last_verified_at,missing_evidence,next_action
EVID-AUTO-00063,API-AUTO-0001,src/modules/agents/agents.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0001.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00064,API-AUTO-0002,src/modules/clients/clients.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0002.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00065,API-AUTO-0003,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0003.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00066,API-AUTO-0004,src/modules/deals/deals.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0004.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00067,API-AUTO-0005,src/modules/decisions/decisions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0005.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00068,API-AUTO-0006,src/modules/goals/goals.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0006.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00069,API-AUTO-0007,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0007.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00070,API-AUTO-0008,src/modules/interactions/interactions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0008.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00071,API-AUTO-0009,src/modules/notes/notes.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0009.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00072,API-AUTO-0010,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0010.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00073,API-AUTO-0011,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0011.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00074,API-AUTO-0012,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0012.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00075,API-AUTO-0013,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0013.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00076,API-AUTO-0014,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0014.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00077,API-AUTO-0015,src/modules/pipeline-stages/pipeline-stages.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0015.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00078,API-AUTO-0016,src/modules/projects/projects.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0016.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00079,API-AUTO-0017,src/modules/targets/targets.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0017.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00080,API-AUTO-0018,src/modules/task-lists/task-lists.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,DB-AUTO-0001;DB-AUTO-0002;DB-AUTO-0003;DB-AUTO-0004;DB-AUTO-0005;DB-AUTO-0006;DB-AUTO-0007;DB-AUTO-0008;DB-AUTO-0009;DB-AUTO-0010;DB-AUTO-0011;DB-AUTO-0012;DB-AUTO-0013;DB-AUTO-0014;DB-AUTO-0015;DB-AUTO-0016;DB-AUTO-0017;DB-AUTO-0018;DB-AUTO-0019;DB-AUTO-0020;DB-AUTO-0021;DB-AUTO-0022;DB-AUTO-0023;DB-AUTO-0024;DB-AUTO-0025;DB-AUTO-0027;DB-AUTO-0028;DB-AUTO-0029;DB-AUTO-0030;DB-AUTO-0031;DB-AUTO-0032;DB-AUTO-0033;DB-AUTO-0034;DB-AUTO-0035;DB-AUTO-0036;DB-AUTO-0037;DB-AUTO-0038;DB-AUTO-0039;DB-AUTO-0040;DB-AUTO-0041;DB-AUTO-0042;DB-AUTO-0043;DB-AUTO-0044;DB-AUTO-0045;DB-AUTO-0046;DB-AUTO-0047;DB-AUTO-0048;DB-AUTO-0049;DB-AUTO-0050;DB-AUTO-0051;DB-AUTO-0052;DB-AUTO-0053;DB-AUTO-0054;DB-AUTO-0055;DB-AUTO-0056;DB-AUTO-0057;DB-AUTO-0058,docs/architecture/nodes/generated/API-AUTO-0018.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
