id,source_id,target_id,relation_type,direction,description,status,evidence,notes,tags
REL-AUTO-0443,FUNC-VISIBLE-WORK-ITEM-RELATIONS,DB-TASK,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0444,API-OPERATIONS-CREATE-WORK-ITEM,FUNC-VISIBLE-WORK-ITEM-RELATIONS,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0445,API-OPERATIONS-UPDATE-WORK-ITEM,FUNC-VISIBLE-WORK-ITEM-RELATIONS,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0446,FEAT-DASHBOARD-COMMAND,FUNC-DASHBOARD-RISK-RANK,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0447,API-DASHBOARD-COMMAND,FUNC-DASHBOARD-RISK-RANK,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0448,FEAT-ARCH-EVIDENCE-SYSTEM,FUNC-GENERATE-ARCH-GRAPH,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0449,FUNC-GENERATE-ARCH-GRAPH,CSV-NODES,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0450,SCRIPT-ARCH-GRAPH-GENERATOR,FUNC-GENERATE-ARCH-GRAPH,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0451,FEAT-ASSETS-CONTEXT,SVC-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0452,FEAT-PEOPLE-AGENTS-DIRECTORY,SVC-AUTO-0003,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0453,FEAT-ASSETS-CONTEXT,CLS-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0454,FEAT-ASSETS-CONTEXT,CLS-AUTO-0002,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0455,FEAT-ASSETS-CONTEXT,CLS-AUTO-0003,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0456,FEAT-AUTO-0003,API-AUTO-0001,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0457,FEAT-AUTO-0004,API-AUTO-0002,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0458,FEAT-AUTO-0006,API-AUTO-0003,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0459,FEAT-AUTO-0008,API-AUTO-0004,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0460,FEAT-AUTO-0009,API-AUTO-0005,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0461,FEAT-AUTO-0012,API-AUTO-0006,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0462,FEAT-AUTO-0015,API-AUTO-0007,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0463,FEAT-AUTO-0016,API-AUTO-0008,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0464,FEAT-AUTO-0018,API-AUTO-0009,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0465,FEAT-AUTO-0020,API-AUTO-0010,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0466,FEAT-AUTO-0020,API-AUTO-0011,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0467,FEAT-AUTO-0020,API-AUTO-0012,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0468,FEAT-AUTO-0020,API-AUTO-0013,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0469,FEAT-AUTO-0020,API-AUTO-0014,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0470,FEAT-AUTO-0021,API-AUTO-0015,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0471,FEAT-AUTO-0022,API-AUTO-0016,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0472,FEAT-AUTO-0026,API-AUTO-0017,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0473,FEAT-AUTO-0027,API-AUTO-0018,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0474,FEAT-AUTO-0028,API-AUTO-0019,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0475,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0020,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0476,FEAT-AUTO-0001,API-AUTO-0021,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0477,FEAT-AUTO-0002,API-AUTO-0022,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0478,FEAT-AUTO-0002,API-AUTO-0023,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0479,FEAT-AUTO-0003,API-AUTO-0024,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0480,FEAT-AUTO-0003,API-AUTO-0025,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0481,FEAT-ASSETS-CONTEXT,API-AUTO-0026,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0482,FEAT-AUTO-0004,API-AUTO-0027,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0483,FEAT-AUTO-0004,API-AUTO-0028,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0484,FEAT-AUTO-0005,API-AUTO-0029,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0485,FEAT-AUTO-0006,API-AUTO-0030,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0486,FEAT-AUTO-0006,API-AUTO-0031,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0487,FEAT-AUTO-0006,API-AUTO-0032,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0488,FEAT-AUTO-0006,API-AUTO-0033,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0489,FEAT-AUTO-0006,API-AUTO-0034,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0490,FEAT-AUTO-0007,API-AUTO-0035,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0491,FEAT-AUTO-0008,API-AUTO-0036,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0492,FEAT-AUTO-0008,API-AUTO-0037,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0493,FEAT-AUTO-0009,API-AUTO-0038,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0494,FEAT-AUTO-0009,API-AUTO-0039,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0495,FEAT-AUTO-0010,API-AUTO-0040,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0496,FEAT-AUTO-0011,API-AUTO-0041,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0497,FEAT-AUTO-0012,API-AUTO-0042,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0498,FEAT-AUTO-0012,API-AUTO-0043,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0499,FEAT-AUTO-0013,API-AUTO-0044,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0500,FEAT-AUTO-0013,API-AUTO-0045,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0501,FEAT-AUTO-0014,API-AUTO-0046,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0502,FEAT-AUTO-0014,API-AUTO-0047,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0503,FEAT-AUTO-0015,API-AUTO-0048,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0504,FEAT-AUTO-0015,API-AUTO-0049,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0505,FEAT-AUTO-0015,API-AUTO-0050,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0506,FEAT-AUTO-0015,API-AUTO-0051,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0507,FEAT-AUTO-0015,API-AUTO-0052,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0508,FEAT-AUTO-0016,API-AUTO-0053,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0509,FEAT-AUTO-0016,API-AUTO-0054,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0510,FEAT-AUTO-0017,API-AUTO-0055,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0511,FEAT-AUTO-0018,API-AUTO-0056,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0512,FEAT-AUTO-0018,API-AUTO-0057,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0513,FEAT-AUTO-0019,API-AUTO-0058,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0514,FEAT-AUTO-0020,API-AUTO-0059,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0515,FEAT-AUTO-0020,API-AUTO-0060,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0516,FEAT-AUTO-0020,API-AUTO-0061,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0517,FEAT-AUTO-0020,API-AUTO-0062,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0518,FEAT-AUTO-0020,API-AUTO-0063,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0519,FEAT-AUTO-0020,API-AUTO-0064,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0520,FEAT-AUTO-0020,API-AUTO-0065,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0521,FEAT-AUTO-0020,API-AUTO-0066,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0522,FEAT-AUTO-0020,API-AUTO-0067,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0523,FEAT-AUTO-0020,API-AUTO-0068,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0524,FEAT-AUTO-0020,API-AUTO-0069,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0525,FEAT-AUTO-0020,API-AUTO-0070,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0526,FEAT-AUTO-0020,API-AUTO-0071,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0527,FEAT-AUTO-0020,API-AUTO-0072,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0528,FEAT-OPERATIONS-WORK-ITEMS,API-AUTO-0073,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0529,FEAT-AUTO-0021,API-AUTO-0074,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0530,FEAT-AUTO-0021,API-AUTO-0075,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0531,FEAT-AUTO-0022,API-AUTO-0076,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0532,FEAT-AUTO-0022,API-AUTO-0077,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0533,FEAT-AUTO-0023,API-AUTO-0078,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0534,FEAT-AUTO-0024,API-AUTO-0079,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0535,FEAT-AUTO-0025,API-AUTO-0080,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0536,FEAT-AUTO-0026,API-AUTO-0081,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0537,FEAT-AUTO-0026,API-AUTO-0082,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0538,FEAT-AUTO-0027,API-AUTO-0083,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0539,FEAT-AUTO-0027,API-AUTO-0084,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0540,FEAT-AUTO-0028,API-AUTO-0085,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0541,FEAT-AUTO-0028,API-AUTO-0086,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0542,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0087,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0543,FEAT-AUTO-0003,API-AUTO-0088,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0544,FEAT-ASSETS-CONTEXT,API-AUTO-0089,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0545,FEAT-AUTO-0004,API-AUTO-0090,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0546,FEAT-AUTO-0006,API-AUTO-0091,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0547,FEAT-AUTO-0006,API-AUTO-0092,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0548,FEAT-AUTO-0008,API-AUTO-0093,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0549,FEAT-AUTO-0009,API-AUTO-0094,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0550,FEAT-AUTO-0012,API-AUTO-0095,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0551,FEAT-AUTO-0013,API-AUTO-0096,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0552,FEAT-AUTO-0013,API-AUTO-0097,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0553,FEAT-AUTO-0013,API-AUTO-0098,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0554,FEAT-AUTO-0013,API-AUTO-0099,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0555,FEAT-AUTO-0016,API-AUTO-0100,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0556,FEAT-AUTO-0018,API-AUTO-0101,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0557,FEAT-AUTO-0020,API-AUTO-0102,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0558,FEAT-AUTO-0020,API-AUTO-0103,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0559,FEAT-AUTO-0020,API-AUTO-0104,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0560,FEAT-AUTO-0020,API-AUTO-0105,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0561,FEAT-AUTO-0020,API-AUTO-0106,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0562,FEAT-AUTO-0020,API-AUTO-0107,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0563,FEAT-OPERATIONS-WORK-ITEMS,API-AUTO-0108,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0564,FEAT-AUTO-0021,API-AUTO-0109,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0565,FEAT-AUTO-0022,API-AUTO-0110,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0566,FEAT-AUTO-0026,API-AUTO-0111,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0567,FEAT-AUTO-0027,API-AUTO-0112,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0568,FEAT-AUTO-0028,API-AUTO-0113,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0569,FEAT-PEOPLE-AGENTS-DIRECTORY,API-AUTO-0114,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0570,FEAT-AUTO-0001,API-AUTO-0115,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
